data,dia,mes,ano,campanha,gride,balde,sp,dedos,dedos novos,ident,perdas,recaptura,saco,peso,pesototal,CRC,CC,BC,Quebrada,sexo,ovos,Local,OBS,cont indivíduo,cont capturas,,Problemas
4-dez-14,4,12,2014,175,14,M,Tropidurus_torquatus,NA,100_60_6,166A,NA,recaptura,4.75,15.00,10.25,75.00,NA,NA,NA,NA,NA,IBGE,Rabo_partido,,,,
23-dez-14,23,12,2014,175,1,M,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.75,15.25,10.50,73.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
30-dez-14,30,12,2014,175,2,M,Tropidurus_torquatus,NA,100_30_7,137A,NA,recaptura,4.75,32.00,27.25,95.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
30-dez-14,30,12,2014,175,11,A,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.75,15.00,10.25,71.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
30-dez-14,30,12,2014,175,17,M,Tropidurus_torquatus,NA,100_70_90_6,176A,NA,recaptura,4.75,15.75,11.00,71.00,NA,NA,NA,NA,NA,IBGE,PERDEU DEDO 90,,,,
10-jan-15,10,1,2015,176,19,B,Tropidurus_torquatus,NA,100_70_7,177A,NA,recaptura,4.75,13.75,9.00,67.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
16-jan-15,16,1,2015,176,7,M,Tropidurus_torquatus,NA,100_80_4,184A,NA,recaptura,4.75,20.25,15.50,78.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
16-jan-15,16,1,2015,176,14,C,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.75,16.50,11.75,75.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
16-jan-15,16,1,2015,176,16,B,Tropidurus_torquatus,NA,100_70_7,177A,NA,recaptura,4.75,16.75,12.00,66.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
20-jan-15,20,1,2015,176,13,B,Tropidurus_torquatus,NA,100_90,190A,NA,captura,4.75,25.50,20.75,81.00,NA,NA,NA,M,NA,IBGE,NA,,,,
4-fev-15,4,2,2015,177,10,A,Tropidurus_torquatus,NA,100_60_3,163A,NA,recaptura,4.75,33.00,28.25,87.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
6-fev-15,6,2,2015,177,11,A,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.75,19.00,14.25,76.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
9-jun-15,9,6,2015,181,10,B,Tropidurus_torquatus,NA,100_90_3,193A,NA,captura,4.00,20.50,16.50,82.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
12-jun-15,12,6,2015,181,3,C,Tropidurus_torquatus,NA,100_80_9,189A,NA,captura,4.00,33.00,29.00,93.00,NA,NA,NA,M,NA,IBGE,Macho,,,,
12-jun-15,12,6,2015,181,3,B,Tropidurus_torquatus,NA,100_80_3,183A,NA,recaptura,4.00,29.00,25.00,90.00,NA,NA,NA,M,NA,IBGE,NA,,,,
12-jun-15,12,6,2015,181,6,A,Tropidurus_torquatus,NA,100_80_1,181A,NA,recaptura,4.00,18.75,14.75,77.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
12-jun-15,12,6,2015,181,11,M,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.00,23.50,19.50,82.00,NA,NA,NA,F,NA,IBGE,Femea,,,,
12-jun-15,12,6,2015,181,15,M,Tropidurus_torquatus,NA,100_90_4,194A,NA,captura,4.00,14.25,10.25,70.00,NA,NA,NA,F,NA,IBGE,Femea_rabo_regenerado,,,,
16-jun-15,16,6,2015,181,11,B,Tropidurus_torquatus,NA,100_70_8,178A,NA,recaptura,4.00,24.50,20.50,83.00,NA,NA,NA,M,NA,IBGE,Recaptura_macho,,,,
16-jun-15,16,6,2015,181,18,M,Tropidurus_torquatus,NA,100_70_7,177A,NA,recaptura,4.00,14.25,10.25,70.00,NA,NA,NA,F,NA,IBGE,Recaptura_femea,,,,
19-jun-15,19,6,2015,181,10,A,Tropidurus_torquatus,NA,100_60_3,163A,NA,recaptura,4.00,37.50,33.50,96.00,NA,NA,NA,NA,NA,IBGE,Recaptura,,,,
3-jul-15,3,7,2015,182,10,C,Tropidurus_torquatus,NA,100,100A,NA,recaptura,4.00,24.25,20.25,85.00,NA,NA,NA,NA,NA,IBGE,Recaptura_cauda regenerando,,,,
7-jul-15,7,7,2015,182,11,C,Tropidurus_torquatus,NA,100_60_6,166A,NA,recaptura,4.00,21.25,17.25,82.00,NA,NA,NA,NA,NA,IBGE,Recaptura,,,,
14-jul-15,14,7,2015,182,19,M,Tropidurus_torquatus,NA,100_70_7,177A,NA,recaptura,4.00,14.50,10.50,72.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
17-jul-15,17,7,2015,182,15,M,Tropidurus_torquatus,NA,100_90_5,195A,NA,captura,4.00,11.50,7.50,63.00,NA,NA,NA,J,NA,IBGE,"jovem, sem mancha",,,,
21-jul-15,21,7,2015,182,6,A,Tropidurus_torquatus,NA,100_90_3,193A,NA,recaptura,4.00,19.25,15.25,80.00,NA,NA,NA,NA,NA,IBGE,recaptura,,,,
4-ago-15,4,8,2015,183,6,C,Tropidurus_torquatus,NA,100_90_6,196A,NA,captura,4.00,8.25,4.25,54.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
4-ago-15,4,8,2015,183,10,A,Tropidurus_torquatus,NA,100_60_3,163A,NA,recaptura,4.00,36.00,32.00,100.00,NA,NA,NA,NA,NA,IBGE,cauda_regenerada,,,,
7-ago-15,7,8,2015,183,3,M,Tropidurus_torquatus,NA,100_90_7,197A,NA,captura,4.00,7.50,3.50,49.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
14-ago-15,14,8,2015,183,1,M,Tropidurus_torquatus,NA,100_90_8,198A,NA,captura,4.00,7.50,3.50,47.00,NA,NA,NA,NA,NA,IBGE,rabo_regenerado,,,,
14-ago-15,14,8,2015,183,12,M,Tropidurus_torquatus,NA,100_90_9,199A,NA,captura,4.00,20.75,16.75,83.00,NA,NA,NA,NA,NA,IBGE,rabo_regenerado,,,,
18-ago-15,18,8,2015,183,4,B,Tropidurus_torquatus,NA,100_90_7,197A,NA,recaptura,4.00,8.00,4.00,50.00,NA,NA,NA,J,NA,IBGE,jovem,,,,
18-ago-15,18,8,2015,183,5,M,Tropidurus_torquatus,NA,200,200A,NA,captura,4.00,35.00,31.00,96.00,NA,NA,NA,M,NA,IBGE,macho,,,,
18-ago-15,18,8,2015,183,7,M,Tropidurus_torquatus,NA,100_90_6,196A,NA,recaptura,4.00,8.25,4.25,52.00,NA,NA,NA,J,NA,IBGE,jovem,,,,
18-ago-15,18,8,2015,183,11,C,Tropidurus_torquatus,NA,100_90,190A,NA,recaptura,4.00,27.25,23.25,86.00,NA,NA,NA,M,NA,IBGE,macho,,,,
21-ago-15,21,8,2015,183,3,M,Tropidurus_torquatus,NA,100_80_3,183A,NA,recaptura,4.00,30.00,26.00,91.00,NA,NA,NA,NA,NA,IBGE,Recaptura,,,,
21-ago-15,21,8,2015,183,16,M,Tropidurus_torquatus,NA,200_1,201A,NA,captura,4.00,8.25,4.25,79.00,NA,NA,NA,NA,NA,IBGE,Rabo_partido,,,,
25-ago-15,25,8,2015,183,2,A,Tropidurus_torquatus,NA,200_5,205A,NA,captura,4.00,9.00,5.00,54.00,NA,NA,NA,J,NA,IBGE,Jovem,,,,
25-ago-15,25,8,2015,183,7,M,Tropidurus_torquatus,NA,100_90_6,196A,NA,recaptura,4.00,8.75,4.75,55.00,NA,NA,NA,J,NA,IBGE,Jovem_recaptura,,,,
25-ago-15,25,8,2015,183,14,C,Tropidurus_torquatus,NA,100_90,190A,NA,recaptura,4.00,27.75,23.75,88.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
25-ago-15,25,8,2015,183,14,M,Tropidurus_torquatus,NA,100_70_8,178A,NA,recaptura,4.00,26.75,22.75,86.00,NA,NA,NA,NA,NA,IBGE,NA,,,,
28-ago-15,28,8,2015,183,1,M,Tropidurus_torquatus,NA,200_6,206A,NA,captura,4.00,8.75,4.75,55.00,NA,NA,NA,J,NA,IBGE,Jovem,,,,
28-ago-15,28,8,2015,183,14,M,Tropidurus_torquatus,NA,100_70_8,178A,NA,recaptura,4.00,28.50,24.50,65.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
28-ago-15,28,8,2015,183,15,C,Tropidurus_torquatus,NA,100_90,190A,NA,recaptura,4.00,29.75,25.75,90.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
1-set-15,1,9,2015,184,2,B,Tropidurus_torquatus,NA,200_5,205A,NA,recaptura,4.00,9.25,5.25,55.00,NA,NA,NA,J,NA,IBGE,Jovem_recaptura,,,,
1-set-15,1,9,2015,184,3,M,Tropidurus_torquatus,NA,200,200A,NA,recaptura,4.00,38.00,34.00,99.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
1-set-15,1,9,2015,184,3,A,Tropidurus_torquatus,NA,100_90_8,198A,NA,recaptura,4.00,7.25,3.25,50.00,NA,NA,NA,J,NA,IBGE,Jovem_rabo_regenerado,,,,
1-set-15,1,9,2015,184,12,C,Tropidurus_torquatus,NA,200_7 ,207A,NA,captura,4.00,7.25,3.25,45.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
1-set-15,1,9,2015,184,17,M,Tropidurus_torquatus,NA,200_9,209A,NA,captura,4.00,9.00,5.00,51.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
1-set-15,1,9,2015,184,19,M,Tropidurus_torquatus,NA,200_10 ,210A,NA,captura,4.00,13.75,9.75,68.00,NA,NA,NA,F,NA,IBGE,Femea ,,,,
4-set-15,4,9,2015,184,3,C,Tropidurus_torquatus,NA,200_10_2,212A,NA,captura,4.00,7.75,3.75,45.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
4-set-15,4,9,2015,184,14,A,Tropidurus_torquatus,NA,200_1,201A,NA,recaptura,4.00,9.50,5.50,55.00,NA,NA,NA,F,NA,IBGE,Femea_rabo_regenerado,,,,
8-set-15,8,9,2015,184,2,M,Tropidurus_torquatus,NA,100_30_7,137A,NA,recaptura,4.00,34.00,30.00,98.00,NA,NA,NA,F,NA,IBGE,Femea_rabo_regenerado,,,,
8-set-15,8,9,2015,184,3,M,Tropidurus_torquatus,NA,200_10_3,213A,NA,captura,4.00,12.25,8.25,61.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
8-set-15,8,9,2015,184,10,A,Tropidurus_torquatus,NA,200_9,209A,NA,recaptura,4.00,9.25,5.25,54.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
8-set-15,8,9,2015,184,12,B,Tropidurus_torquatus,NA,100_60_3,163A,NA,recaptura,4.00,39.00,35.00,98.00,NA,NA,NA,M,NA,IBGE,Macho_cauda regenerada,,,,
8-set-15,8,9,2015,184,11,B,Tropidurus_torquatus,NA,200_10_4,214A,NA,captura,4.00,8.50,4.50,49.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
11-set-15,11,9,2015,184,12,M,Tropidurus_torquatus,NA,200_7 ,207A,NA,recaptura,4.00,7.25,3.25,45.00,NA,NA,NA,J,NA,IBGE,Jovem_recaptura,,,,
15-set-15,15,9,2015,184,12,M,Tropidurus_torquatus,NA,100_90_9,199A,NA,recaptura,4.00,24.75,20.75,85.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
22-set-15,22,9,2015,184,5,M,Tropidurus_torquatus,NA,200_10_5,215A,NA,captura,4.00,10.50,6.50,60.00,NA,NA,NA,F,NA,IBGE,Femea ,,,,
22-set-15,22,9,2015,184,5,M,Tropidurus_torquatus,NA,200_10_6,216A,NA,captura,4.00,11.25,7.25,61.00,NA,NA,NA,F,NA,IBGE,Femea_ponta do rabo amputado,,,,
22-set-15,22,9,2015,184,10,M,Tropidurus_torquatus,NA,200_10_7,217A,NA,captura,4.00,11.50,7.50,62.00,NA,NA,NA,F,NA,IBGE,Femea ,,,,
22-set-15,22,9,2015,184,17,B,Tropidurus_torquatus,NA,200_10_9,219A,NA,captura,4.00,12.75,8.75,64.00,NA,NA,NA,M,NA,IBGE,Macho,,,,
22-set-15,22,9,2015,184,17,M,Tropidurus_torquatus,NA,100_70_8,178A,NA,recaptura,4.00,28.75,24.75,87.00,NA,NA,NA,M,NA,IBGE,Macho,,,,
22-set-15,22,9,2015,184,19,A,Tropidurus_torquatus,NA,200_20,220A,NA,captura,4.00,11.50,7.50,61.00,NA,NA,NA,F,NA,IBGE,Femea_ponta do rabo amputado,,,,
25-set-15,25,9,2015,184,1,M,Tropidurus_torquatus,NA,200_5,205A,NA,recaptura,4.00,10.50,6.50,58.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
25-set-15,25,9,2015,184,8,B,Tropidurus_torquatus,NA,100_10_6,216A,NA,recaptura,4.00,11.00,7.00,61.00,NA,NA,NA,F,NA,IBGE,Cauda quebrada_recaptura_femea,,,,
25-set-15,25,9,2015,184,16,C,Tropidurus_torquatus,NA,100_60_8,168A,NA,recaptura,4.00,27.75,23.75,86.00,NA,NA,NA,M,NA,IBGE,Recaptura_macho,,,,
25-set-15,25,9,2015,184,17,C,Tropidurus_torquatus,NA,100_90,190A,NA,recaptura,4.00,34.00,30.00,94.00,NA,NA,NA,M,NA,IBGE,Recaptura_macho,,,,
25-set-15,25,9,2015,184,20,C,Tropidurus_torquatus,NA,200_20_1,221A,NA,captura,4.00,13.00,9.00,66.00,NA,NA,NA,M,NA,IBGE,Macho,,,,
29-set-15,29,9,2015,184,1,A,Tropidurus_torquatus,NA,200_5,205A,NA,recaptura,4.00,10.75,6.75,58.00,NA,NA,NA,NA,NA,IBGE,Recaptura,,,,
29-set-15,29,9,2015,184,2,B,Tropidurus_torquatus,NA,100_30_7,137A,NA,recaptura,4.75,38.00,33.25,100.00,NA,NA,NA,NA,NA,IBGE,Recaptura_cauda regenerada_com ovos,,,,
29-set-15,29,9,2015,184,5,M,Tropidurus_torquatus,NA,200_20_2 ,222A,NA,captura,4.75,10.00,5.25,53.00,NA,NA,NA,J,NA,IBGE,jovem,,,,
29-set-15,29,9,2015,184,7,M,Tropidurus_torquatus,NA,200_20_3,223A,NA,captura,4.75,11.00,6.25,61.00,NA,NA,NA,M,NA,IBGE,Macho,,,,
29-set-15,29,9,2015,184,6,C,Tropidurus_torquatus,NA,100_60_6,166A,NA,recaptura,4.75,31.00,26.25,94.00,NA,NA,NA,M,NA,IBGE,Ponta da cauda regenerada_dedo 5 com ma formacao_macho,,,,
29-set-15,29,9,2015,184,9,M,Tropidurus_torquatus,NA,200_20_2_4,224/2A,NA,captura,4.75,11.50,6.75,59.00,NA,NA,NA,M,NA,IBGE,Macho,,,,
6-out-15,6,10,2015,185,1,A,Tropidurus_torquatus,NA,200_20_2_4,224/2A,NA,recaptura,4.75,11.75,7.00,60.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
6-out-15,6,10,2015,185,6,B,Tropidurus_torquatus,NA,200_20_5,225A,NA,captura,4.75,10.50,5.75,58.00,NA,NA,NA,F,NA,IBGE,Femea ,,,,
6-out-15,6,10,2015,185,10,B,Tropidurus_torquatus,NA,200_20_3,223A,NA,recaptura,4.75,10.50,5.75,61.00,NA,NA,NA,NA,NA,IBGE,Recaptura_sem cauda,,,,
6-out-15,6,10,2015,185,18,B,Tropidurus_torquatus,NA,200_20_6,226A,NA,captura,4.75,29.25,24.50,92.00,NA,NA,NA,M,NA,IBGE,Macho,,,,
13-out-15,13,10,2015,185,15,M,Tropidurus_torquatus,NA,100_90,190A,NA,recaptura,4.75,37.00,32.25,96.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
20-out-15,20,10,2015,185,6,B,Tropidurus_torquatus,NA,200_20_5,225A,NA,recaptura,4.75,9.75,5.00,59.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
20-out-15,20,10,2015,185,8,C,Tropidurus_torquatus,NA,200_20_3,223A,NA,recaptura,4.75,10.75,6.00,64.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
20-out-15,20,10,2015,185,14,M,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.75,32.00,27.25,89.00,NA,NA,NA,F,NA,IBGE,Gravida_recaptura,,,,
29-out-15,29,10,2015,185,7,A,Tropidurus_torquatus,NA,100_30_7,137A,NA,recaptura,4.75,37.00,32.25,103.00,NA,NA,NA,F,NA,IBGE,Femea_gravida_rabo regenerado_recaptura,,,,
29-out-15,29,10,2015,185,9,M,Tropidurus_torquatus,NA,200_20_7,227A,NA,captura,4.75,12.25,7.50,64.00,NA,NA,NA,J,NA,IBGE,jovem,,,,
6-nov-15,6,11,2015,186,8,B,Tropidurus_torquatus,NA,100_30_7,137A,NA,recaptura,4.75,36.00,31.25,100.00,NA,NA,NA,F,NA,IBGE,femea_gravida_recaptura,,,,
6-nov-15,6,11,2015,186,11,M,Tropidurus_torquatus,NA,100_60_4,164A,NA,recaptura,4.75,31.00,26.25,91.00,NA,NA,NA,F,NA,IBGE,Gravida_recaptura,,,,
13-nov-15,13,11,2015,186,7,B,Tropidurus_torquatus,NA,100_90_3,193A,NA,recaptura,4.75,33.00,28.25,95.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
13-nov-15,13,11,2015,186,15,A,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.75,31.00,26.25,91.00,NA,NA,NA,F,NA,IBGE,Gravida_recaptura,,,,
13-nov-15,13,11,2015,186,16,B,Tropidurus_torquatus,NA,100_90,190A,NA,recaptura,4.75,38.00,33.25,97.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
17-nov-15,17,11,2015,186,9,B,Tropidurus_torquatus,NA,100_90_3,193A,NA,recaptura,4.75,35.00,30.25,96.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
17-nov-15,17,11,2015,186,19,M,Tropidurus_torquatus,NA,100_60_5,165A,NA,recaptura,4.75,33.00,28.25,93.00,NA,NA,NA,F,NA,IBGE,Gravida_recaptura,,,,
17-nov-15,17,11,2015,186,17,B,Tropidurus_torquatus,NA,200_90_80_1,281A,NA,captura,4.75,18.50,13.75,75.00,NA,NA,NA,F,NA,IBGE,Gravida_rabo regenerado,,,,
27-nov-15,27,11,2015,186,12,M,Tropidurus_torquatus,NA,100_90,190A,NA,recaptura,0.25,37.00,36.75,99.00,NA,NA,NA,M,NA,IBGE,Macho_recap_rabo regenerado,,,,
8-dez-15,8,12,2015,187,18,M,Tropidurus_torquatus,NA,200_30_2,232A,NA,captura,0.25,20.75,20.50,89.00,NA,NA,NA,F,NA,IBGE,Femea,,,,
11-dez-15,11,12,2015,187,20,A,Tropidurus_torquatus,NA,200_30_6,236B,NA,recaptura,0.25,20.75,20.50,87.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura_ponta_rabo_qubrada,,,,
15-dez-15,15,12,2015,187,8,M,Tropidurus_torquatus,NA,200_40_20_4_2,242A,NA,recaptura,0.25,17.25,17.00,79.00,NA,NA,NA,NA,NA,IBGE,Recaptura,,,,
19-jan-16,19,1,2016,188,1,C,Tropidurus_torquatus,NA,200_40_20_4_2,242A,NA,recaptura,9.25,28.25,19.00,82.00,NA,NA,NA,M,NA,IBGE,Macho_recaptura,,,,
16-fev-16,16,2,2016,189,8,C,Tropidurus_torquatus,NA,200_40_20_4_2,242A,NA,recaptura,5.25,25.00,19.75,83.00,NA,NA,NA,M,NA,IBGE,Macho_recap,,,,
8-mar-16,8,3,2016,190,1,C,Tropidurus_torquatus,NA,200_40_20_4_2,242A,NA,recaptura,5.25,29.25,24.00,88.00,NA,NA,NA,M,NA,IBGE,macho_recaptura,,,,
5-abr-16,4,4,2016,191,10,M,Tropidurus_torquatus,NA,200_9,209A,NA,recaptura,5.25,23.00,17.75,83.00,NA,NA,NA,F,NA,IBGE,femea_recaptura_cauda regenerando,,,,
8-abr-16,8,4,2016,191,11,C,Tropidurus_torquatus,NA,200_20_8,228A,NA,captura,5.25,19.25,14.00,79.00,NA,NA,NA,F,NA,IBGE,Femea,,,,
12-abr-16,12,4,2016,191,12,M,Tropidurus_torquatus,NA,200_10_4,214A,NA,recaptura,5.25,26.00,20.75,85.00,NA,NA,NA,F,NA,IBGE,Recaptura_femea,,,,
19-abr-16,19,4,2016,191,15,C,Tropidurus_torquatus,NA,200_1,201A,NA,recaptura,5.25,22.50,17.25,80.00,NA,NA,NA,F,NA,IBGE,Recaptura_dedo 7 apenas sem unha_femea_cauda regenerada,,,,
22-abr-16,22,4,2016,191,13,B,Tropidurus_torquatus,NA,200_20_8,228A,NA,recaptura,5.25,20.75,15.50,80.00,NA,NA,NA,F,NA,IBGE,Recaptura_femea,,,,
26-abr-16,26,4,2016,191,8,M,Tropidurus_torquatus,NA,200_40_20_4_2,242A,NA,recaptura,5.25,31.00,25.75,89.00,NA,NA,NA,M,NA,IBGE,Recaptura_macho,,,,
10-jun-16,10,6,2016,193,3,C,Tropidurus_torquatus,NA,200_20_9,229A,NA,captura,5.00,9.25,4.25,50.00,NA,NA,NA,J,NA,IBGE,Jovem ,,,,
5-jul-16,5,7,2016,194,7,B,Tropidurus_torquatus,NA,200_9,209A,NA,recaptura,5.00,23.25,18.25,84.00,NA,NA,NA,F,NA,IBGE,Femea_Recaptura,,,,
29-jul-16,29,7,2016,194,3,C,Tropidurus_torquatus,NA,200_30,230A,NA,captura,5.00,9.00,4.00,54.00,NA,NA,NA,J,NA,IBGE,jovem_cauda_regenerada,,,,
29-jul-16,29,7,2016,194,5,B,Tropidurus_torquatus,NA,200_30_1,231A,NA,captura,5.00,18.75,13.75,77.00,NA,NA,NA,F,NA,IBGE,femea,,,,
5-ago-16,5,8,2016,195,3,C,Tropidurus_torquatus,NA,200_30_3,233A,NA,captura,5.00,9.00,4.00,52.00,NA,NA,NA,J,NA,IBGE,jovem,,,,
16-ago-16,16,8,2016,195,14,A,Tropidurus_torquatus,NA,200_30_4,234A,NA,captura,5.00,10.50,5.50,58.00,NA,NA,NA,F,NA,IBGE,femea,,,,
16-ago-16,16,8,2016,195,15,M,Tropidurus_torquatus,NA,200_30_5,235A,NA,captura,5.00,9.50,4.50,54.00,NA,NA,NA,F,NA,IBGE,femea,,,,
16-ago-16,16,8,2016,195,19,B,Tropidurus_torquatus,NA,200_30_6,236A,NA,captura,5.00,10.25,5.25,58.00,NA,NA,NA,F,NA,IBGE,femea,,,,
26-ago-16,26,8,2016,195,1,C,Tropidurus_torquatus,NA,200_30_6,236A,NA,recaptura,5.00,10.50,5.50,58.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
2-set-16,2,9,2016,196,8,A,Tropidurus_torquatus,NA,200_30_5,235A,NA,recaptura,5.00,8.75,3.75,53.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
2-set-16,2,9,2016,196,8,M,Tropidurus_torquatus,NA,200_30_6,236A,NA,recaptura,5.00,10.50,5.50,58.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
6-set-16,6,9,2016,196,10,B,Tropidurus_torquatus,NA,200_30_7,237A,NA,captura,5.00,11.25,6.25,62.00,NA,NA,NA,F,NA,IBGE,Femea ,,,,
6-set-16,6,9,2016,196,16,B,Tropidurus_torquatus,NA,200_30_8,238A,NA,captura,5.00,14.75,9.75,64.00,NA,NA,NA,F,NA,IBGE,Femea,,,,
9-set-16,9,9,2016,196,2,A,Tropidurus_torquatus,NA,200_30_3,233A,NA,recaptura,5.00,10.50,5.50,56.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
9-set-16,9,9,2016,196,4,B,Tropidurus_torquatus,NA,200_30_9,239A,NA,captura,5.00,8.75,3.75,51.00,NA,NA,NA,J,NA,IBGE,Jovem,,,,
9-set-16,9,9,2016,196,19,B,Tropidurus_torquatus,NA,200_40,240A,NA,captura,5.00,13.75,8.75,63.00,NA,NA,NA,F,NA,IBGE,Femea,,,,
13-set-16,13,9,2016,196,7,A,Tropidurus_torquatus,NA,100_30_6,136A,NA,recaptura,5.00,10.50,5.50,NA,NA,NA,NA,F,NA,IBGE,Femea_recaptura_sem_regua,,,,
20-set-16,20,9,2016,196,7,B,Tropidurus_torquatus,NA,200_30_6,236A,NA,recaptura,5.00,9.50,4.50,59.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
20-set-16,20,9,2016,196,14,C,Tropidurus_torquatus,NA,200_40_1,241A,NA,captura,5.00,10.75,5.75,64.00,NA,NA,NA,F,NA,IBGE,Femea,,,,
20-set-16,20,9,2016,196,14,C,Tropidurus_torquatus,NA,200_30_8,238A,NA,recaptura,5.00,14.00,9.00,68.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
23-set-16,23,9,2016,196,7,B,Tropidurus_torquatus,NA,100_30_6,136A,NA,recaptura,5.00,10.00,5.00,60.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura_cauda_quebrada,,,,
23-set-16,23,9,2016,196,15,B,Tropidurus_torquatus,NA,200_40_3,243A,NA,captura,5.00,10.50,5.50,60.00,NA,NA,NA,F,NA,IBGE,Femea_ponta_da_cauda_quebrada,,,,
27-set-16,27,9,2016,196,14,M,Tropidurus_torquatus,NA,200_100_80_20_2,222A,NA,recaptura,NA,NA,NA,96.00,NA,NA,NA,M,NA,IBGE,Macho_recaptura,,,,
30-set-16,30,9,2016,196,2,B,Tropidurus_torquatus,NA,200_30_3,233A,NA,recaptura,5.00,13.00,8.00,62.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
30-set-16,30,9,2016,196,7,M,Tropidurus_torquatus,NA,200_40_4,244A,NA,captura,5.00,13.00,8.00,65.00,NA,NA,NA,F,NA,IBGE,Femea,,,,
7-out-16,7,10,2016,197,9,B,Tropidurus_torquatus,NA,200_40_5,245A,NA,captura,5.00,10.25,5.25,57.00,NA,NA,NA,F,NA,IBGE,Femea_cauda_regenerada,,,,
7-out-16,7,10,2016,197,15,M,Tropidurus_torquatus,NA,200_40_6,246A,NA,captura,5.00,10.50,5.50,60.00,NA,NA,NA,F,NA,IBGE,femea,,,,
7-out-16,7,10,2016,197,11,M,Tropidurus_torquatus,NA,200_40_7,247A,NA,captura,5.00,18.00,13.00,73.00,NA,NA,NA,M,NA,IBGE,macho,,,,
14-out-16,14,10,2016,197,18,M,Tropidurus_torquatus,NA,200_40_8,248A,NA,captura,5.00,16.25,11.25,72.00,NA,NA,NA,F,NA,IBGE,femea,,,,
18-out-16,18,10,2016,197,19,M,Tropidurus_torquatus,NA,200_40_9,249A,NA,captura,5.00,24.50,19.50,NA,NA,NA,NA,M,NA,IBGE,macho,,,,
21-out-16,21,10,2016,197,8,M,Tropidurus_torquatus,NA,200_40_5,245A,NA,recaptura,5.00,11.00,6.00,59.00,NA,NA,NA,F,NA,IBGE,Femea_recaptura,,,,
21-out-16,21,10,2016,197,19,M,Tropidurus_torquatus,NA,100_90_6,196A,NA,recaptura,5.00,34.00,29.00,95.00,NA,NA,NA,M,NA,IBGE,macho_recaptura_cauda_quebrada,,,,
27-out-16,27,10,2016,197,7,M,Tropidurus_torquatus,NA,200_10_5,215A,NA,recaptura,5.00,25.50,20.50,87.00,NA,NA,NA,F,NA,IBGE,cauda_regenerada,,,,
13-dez-16,13,12,2016,199,20,B,Tropidurus_torquatus,NA,200_40_9,249A,NA,recaptura,5.00,27.00,22.00,87.00,NA,NA,NA,M,NA,IBGE,NA,,,,
23-dez-16,23,12,2016,199,20,M,Tropidurus_torquatus,NA,200_50,250A,NA,captura,5.00,15.00,10.00,72.00,NA,NA,NA,F,NA,IBGE,NA,,,,
